DateTime;Measurement
22/01/2019 04:45;0
22/01/2019 05:00;0
22/01/2019 05:15;0
22/01/2019 05:30;0
22/01/2019 05:45;0
22/01/2019 06:00;0
22/01/2019 06:15;0
22/01/2019 06:30;0
22/01/2019 06:45;0
22/01/2019 07:00;0
22/01/2019 07:15;0
22/01/2019 07:30;0
22/01/2019 07:45;0
22/01/2019 08:00;0
22/01/2019 08:15;0
22/01/2019 08:30;0.32
22/01/2019 08:45;20.33
22/01/2019 09:00;61.07
22/01/2019 09:15;61.88
22/01/2019 09:30;92.92
22/01/2019 09:45;109.96
22/01/2019 10:00;117.11
22/01/2019 10:15;124.92
22/01/2019 10:30;153.56
22/01/2019 10:45;251.74
22/01/2019 11:00;204.06
22/01/2019 11:15;163.75
22/01/2019 11:30;293.9
22/01/2019 11:45;213.48
22/01/2019 12:00;203.5
22/01/2019 12:15;200.2
22/01/2019 12:30;147.49
22/01/2019 12:45;159.69
22/01/2019 13:00;156.54
22/01/2019 13:15;121.46
22/01/2019 13:30;128
22/01/2019 13:45;94.93
22/01/2019 14:00;103.98
22/01/2019 14:15;92.27
22/01/2019 14:30;85.86
22/01/2019 14:45;81.18
22/01/2019 15:00;69.81
22/01/2019 15:15;69.37
22/01/2019 15:30;67.39
22/01/2019 15:45;55.75
22/01/2019 16:00;45.39
22/01/2019 16:15;31.39
22/01/2019 16:30;19.62
22/01/2019 16:45;8.24
22/01/2019 17:00;2.13
22/01/2019 17:15;0.09
22/01/2019 17:30;0
22/01/2019 17:45;0
22/01/2019 18:00;0
22/01/2019 18:15;0
22/01/2019 18:30;0
22/01/2019 18:45;0
22/01/2019 19:00;0
22/01/2019 19:15;0
22/01/2019 19:30;0
22/01/2019 19:45;0
22/01/2019 20:00;0
22/01/2019 20:15;0
22/01/2019 20:30;0
22/01/2019 20:45;0
22/01/2019 21:00;0
22/01/2019 21:15;0
22/01/2019 21:30;0
22/01/2019 21:45;0
22/01/2019 22:00;0
22/01/2019 22:15;0
22/01/2019 22:30;0
22/01/2019 22:45;0
22/01/2019 23:00;0
22/01/2019 23:15;0
22/01/2019 23:30;0
22/01/2019 23:45;0
23/01/2019 00:00;0
23/01/2019 00:15;0
23/01/2019 00:30;0
23/01/2019 00:45;0
23/01/2019 01:00;0
23/01/2019 01:15;0
23/01/2019 01:30;0
23/01/2019 01:45;0
23/01/2019 02:00;0
23/01/2019 02:15;0
23/01/2019 02:30;0
23/01/2019 02:45;0
23/01/2019 03:00;0
23/01/2019 03:15;0
23/01/2019 03:30;0
23/01/2019 03:45;0
23/01/2019 04:00;0
23/01/2019 04:15;0
23/01/2019 04:30;0
23/01/2019 04:45;0
23/01/2019 05:00;0
23/01/2019 05:15;0
23/01/2019 05:30;0
23/01/2019 05:45;0
23/01/2019 06:00;0
23/01/2019 06:15;0
23/01/2019 06:30;0
23/01/2019 06:45;0
23/01/2019 07:00;0
23/01/2019 07:15;0
23/01/2019 07:30;0
23/01/2019 07:45;0
23/01/2019 08:00;0
23/01/2019 08:15;0.01
23/01/2019 08:30;3.47
23/01/2019 08:45;19.41
23/01/2019 09:00;34.84
23/01/2019 09:15;42.55
23/01/2019 09:30;55.29
23/01/2019 09:45;60.93
23/01/2019 10:00;68.39
23/01/2019 10:15;72.64
23/01/2019 10:30;89.37
23/01/2019 10:45;105.07
23/01/2019 11:00;127.13
23/01/2019 11:15;141.5
23/01/2019 11:30;172.87
23/01/2019 11:45;183.95
23/01/2019 12:00;195.31
23/01/2019 12:15;199.8
23/01/2019 12:30;223.2
23/01/2019 12:45;211.36
23/01/2019 13:00;151.43
23/01/2019 13:15;222.38
23/01/2019 13:30;173.85
23/01/2019 13:45;238.52
23/01/2019 14:00;188.94
23/01/2019 14:15;148.89
23/01/2019 14:30;222.15
23/01/2019 14:45;117.39
23/01/2019 15:00;104.59
23/01/2019 15:15;107.36
23/01/2019 15:30;39.33
23/01/2019 15:45;80.63
23/01/2019 16:00;65.63
23/01/2019 16:15;45.18
23/01/2019 16:30;30.23
23/01/2019 16:45;14.09
23/01/2019 17:00;3.51
23/01/2019 17:15;0.08
23/01/2019 17:30;0
23/01/2019 17:45;0
23/01/2019 18:00;0
23/01/2019 18:15;0
23/01/2019 18:30;0
23/01/2019 18:45;0
23/01/2019 19:00;0
23/01/2019 19:15;0
23/01/2019 19:30;0
23/01/2019 19:45;0
23/01/2019 20:00;0
23/01/2019 20:15;0
23/01/2019 20:30;0
23/01/2019 20:45;0
23/01/2019 21:00;0
23/01/2019 21:15;0
23/01/2019 21:30;0
23/01/2019 21:45;0
23/01/2019 22:00;0
23/01/2019 22:15;0
23/01/2019 22:30;0
23/01/2019 22:45;0
23/01/2019 23:00;0
23/01/2019 23:15;0
23/01/2019 23:30;0
23/01/2019 23:45;0
24/01/2019 00:00;0
24/01/2019 00:15;0
24/01/2019 00:30;0
24/01/2019 00:45;0
24/01/2019 01:00;0
24/01/2019 01:15;0
24/01/2019 01:30;0
24/01/2019 01:45;0
24/01/2019 02:00;0
24/01/2019 02:15;0
24/01/2019 02:30;0
24/01/2019 02:45;0
24/01/2019 03:00;0
24/01/2019 03:15;0
24/01/2019 03:30;0
24/01/2019 03:45;0
24/01/2019 04:00;0
24/01/2019 04:15;0
24/01/2019 04:30;0
24/01/2019 04:45;0
24/01/2019 05:00;0
24/01/2019 05:15;0
24/01/2019 05:30;0
24/01/2019 05:45;0
24/01/2019 06:00;0
24/01/2019 06:15;0
24/01/2019 06:30;0
24/01/2019 06:45;0
24/01/2019 07:00;0
24/01/2019 07:15;0
24/01/2019 07:30;0
24/01/2019 07:45;0
24/01/2019 08:00;0
24/01/2019 08:15;0
24/01/2019 08:30;0
24/01/2019 08:45;2.54
24/01/2019 09:00;8.18
24/01/2019 09:15;17.89
24/01/2019 09:30;10.29
24/01/2019 09:45;33.61
24/01/2019 10:00;34.61
24/01/2019 10:15;97.57
24/01/2019 10:30;42.25
24/01/2019 10:45;126.04
24/01/2019 11:00;64.76
24/01/2019 11:15;140.49
24/01/2019 11:30;180.87
24/01/2019 11:45;195.07
24/01/2019 12:00;169.25
24/01/2019 12:15;167.41
24/01/2019 12:30;162.58
24/01/2019 12:45;201.44
24/01/2019 13:00;236.63
24/01/2019 13:15;238.08
24/01/2019 13:30;236.94
24/01/2019 13:45;235.1
24/01/2019 14:00;254.06
24/01/2019 14:15;271.53
24/01/2019 14:30;226.58
24/01/2019 14:45;220.61
24/01/2019 15:00;196.63
24/01/2019 15:15;147.84
24/01/2019 15:30;175.09
24/01/2019 15:45;128.15
24/01/2019 16:00;95.19
24/01/2019 16:15;104.62
24/01/2019 16:30;61.45
24/01/2019 16:45;46.72
24/01/2019 17:00;23.38
24/01/2019 17:15;15.36
24/01/2019 17:30;0
24/01/2019 17:45;0
24/01/2019 18:00;0
24/01/2019 18:15;0
24/01/2019 18:30;0
24/01/2019 18:45;0
24/01/2019 19:00;0
24/01/2019 19:15;0
24/01/2019 19:30;0
24/01/2019 19:45;0
24/01/2019 20:00;0
24/01/2019 20:15;0
24/01/2019 20:30;0
24/01/2019 20:45;0
24/01/2019 21:00;0
24/01/2019 21:15;0
24/01/2019 21:30;0
24/01/2019 21:45;0
24/01/2019 22:00;0
24/01/2019 22:15;0
24/01/2019 22:30;0
24/01/2019 22:45;0
24/01/2019 23:00;0
24/01/2019 23:15;0
24/01/2019 23:30;0
24/01/2019 23:45;0
25/01/2019 00:00;0
25/01/2019 00:15;0
25/01/2019 00:30;0
25/01/2019 00:45;0
25/01/2019 01:00;0
25/01/2019 01:15;0
25/01/2019 01:30;0
25/01/2019 01:45;0
25/01/2019 02:00;0
25/01/2019 02:15;0
25/01/2019 02:30;0
25/01/2019 02:45;0
25/01/2019 03:00;0
25/01/2019 03:15;0
25/01/2019 03:30;0
25/01/2019 03:45;0
25/01/2019 04:00;0
25/01/2019 04:15;0
25/01/2019 04:30;0
25/01/2019 04:45;0
25/01/2019 05:00;0
25/01/2019 05:15;0
25/01/2019 05:30;0
25/01/2019 05:45;0
25/01/2019 06:00;0
25/01/2019 06:15;0
25/01/2019 06:30;0
25/01/2019 06:45;0
25/01/2019 07:00;0
25/01/2019 07:15;0
25/01/2019 07:30;0
25/01/2019 07:45;0
25/01/2019 08:00;0
25/01/2019 08:15;0.04
25/01/2019 08:30;2.84
25/01/2019 08:45;8.19
25/01/2019 09:00;16.71
25/01/2019 09:15;25.55
25/01/2019 09:30;37.04
25/01/2019 09:45;51.08
25/01/2019 10:00;62.38
25/01/2019 10:15;49.39
25/01/2019 10:30;76
25/01/2019 10:45;88.86
25/01/2019 11:00;91.47
25/01/2019 11:15;120.81
25/01/2019 11:30;122.27
25/01/2019 11:45;154.42
25/01/2019 12:00;181.99
25/01/2019 12:15;202.3
25/01/2019 12:30;210.14
25/01/2019 12:45;205.59
25/01/2019 13:00;214.99
25/01/2019 13:15;209.49
25/01/2019 13:30;239.24
25/01/2019 13:45;227.69
25/01/2019 14:00;238.38
25/01/2019 14:15;248.77
25/01/2019 14:30;237.34
25/01/2019 14:45;222.49
25/01/2019 15:00;185.22
25/01/2019 15:15;181.53
25/01/2019 15:30;159.58
25/01/2019 15:45;147.24
25/01/2019 16:00;65.5
25/01/2019 16:15;39.21
25/01/2019 16:30;31.83
25/01/2019 16:45;12.21
25/01/2019 17:00;3.83
25/01/2019 17:15;0.35
25/01/2019 17:30;0
25/01/2019 17:45;0
25/01/2019 18:00;0
25/01/2019 18:15;0
25/01/2019 18:30;0
25/01/2019 18:45;0
25/01/2019 19:00;0
25/01/2019 19:15;0
25/01/2019 19:30;0
25/01/2019 19:45;0
25/01/2019 20:00;0
25/01/2019 20:15;0
25/01/2019 20:30;0
25/01/2019 20:45;0
25/01/2019 21:00;0
25/01/2019 21:15;0
25/01/2019 21:30;0
25/01/2019 21:45;0
25/01/2019 22:00;0
25/01/2019 22:15;0
25/01/2019 22:30;0
25/01/2019 22:45;0
25/01/2019 23:00;0
25/01/2019 23:15;0
25/01/2019 23:30;0
25/01/2019 23:45;0
26/01/2019 00:00;0
26/01/2019 00:15;0
26/01/2019 00:30;0
26/01/2019 00:45;0
26/01/2019 01:00;0
26/01/2019 01:15;0
26/01/2019 01:30;0
26/01/2019 01:45;0
26/01/2019 02:00;0
26/01/2019 02:15;0
26/01/2019 02:30;0
26/01/2019 02:45;0
26/01/2019 03:00;0
26/01/2019 03:15;0
26/01/2019 03:30;0
26/01/2019 03:45;0
26/01/2019 04:00;0
26/01/2019 04:15;0
26/01/2019 04:30;0
26/01/2019 04:45;0
26/01/2019 05:00;0
26/01/2019 05:15;0
26/01/2019 05:30;0
26/01/2019 05:45;0
26/01/2019 06:00;0
26/01/2019 06:15;0
26/01/2019 06:30;0
26/01/2019 06:45;0
26/01/2019 07:00;0
26/01/2019 07:15;0
26/01/2019 07:30;0
26/01/2019 07:45;0
26/01/2019 08:00;0
26/01/2019 08:15;0
26/01/2019 08:30;0.02
26/01/2019 08:45;3.75
26/01/2019 09:00;21.21
26/01/2019 09:15;18.54
26/01/2019 09:30;1.04
26/01/2019 09:45;6.21
26/01/2019 10:00;28.94
26/01/2019 10:15;53.15
26/01/2019 10:30;65.4
26/01/2019 10:45;147.8
26/01/2019 11:00;168.96
26/01/2019 11:15;196.4
26/01/2019 11:30;214.11
26/01/2019 11:45;234.86
26/01/2019 12:00;271.62
26/01/2019 12:15;261.14
26/01/2019 12:30;285.66
26/01/2019 12:45;323.52
26/01/2019 13:00;281.9
26/01/2019 13:15;245.61
26/01/2019 13:30;251.93
26/01/2019 13:45;270.48
26/01/2019 14:00;251.91
26/01/2019 14:15;226.42
26/01/2019 14:30;261.31
26/01/2019 14:45;234.99
26/01/2019 15:00;222.72
26/01/2019 15:15;230.33
26/01/2019 15:30;213.27
26/01/2019 15:45;157.12
26/01/2019 16:00;149.12
26/01/2019 16:15;148.81
26/01/2019 16:30;124.06
26/01/2019 16:45;94.27
26/01/2019 17:00;75.96
26/01/2019 17:15;44.65
26/01/2019 17:30;0
26/01/2019 17:45;0
26/01/2019 18:00;0
26/01/2019 18:15;0
26/01/2019 18:30;0
26/01/2019 18:45;0
26/01/2019 19:00;0
26/01/2019 19:15;0
26/01/2019 19:30;0
26/01/2019 19:45;0
26/01/2019 20:00;0
26/01/2019 20:15;0
26/01/2019 20:30;0
26/01/2019 20:45;0
26/01/2019 21:00;0
26/01/2019 21:15;0
26/01/2019 21:30;0
26/01/2019 21:45;0
26/01/2019 22:00;0
26/01/2019 22:15;0
26/01/2019 22:30;0
26/01/2019 22:45;0
26/01/2019 23:00;0
26/01/2019 23:15;0
26/01/2019 23:30;0
26/01/2019 23:45;0
27/01/2019 00:00;0
27/01/2019 00:15;0
27/01/2019 00:30;0
27/01/2019 00:45;0
27/01/2019 01:00;0
27/01/2019 01:15;0
27/01/2019 01:30;0
27/01/2019 01:45;0
27/01/2019 02:00;0
27/01/2019 02:15;0
27/01/2019 02:30;0
27/01/2019 02:45;0
27/01/2019 03:00;0
27/01/2019 03:15;0
27/01/2019 03:30;0
27/01/2019 03:45;0
27/01/2019 04:00;0
27/01/2019 04:15;0
27/01/2019 04:30;0
27/01/2019 04:45;0
27/01/2019 05:00;0
27/01/2019 05:15;0
27/01/2019 05:30;0
27/01/2019 05:45;0
27/01/2019 06:00;0
27/01/2019 06:15;0
27/01/2019 06:30;0
27/01/2019 06:45;0
27/01/2019 07:00;0
27/01/2019 07:15;0
27/01/2019 07:30;0
27/01/2019 07:45;0
27/01/2019 08:00;0
27/01/2019 08:15;0.14
27/01/2019 08:30;2.28
27/01/2019 08:45;14.71
27/01/2019 09:00;29.65
27/01/2019 09:15;40.51
27/01/2019 09:30;30.8
27/01/2019 09:45;36.24
27/01/2019 10:00;57.93
27/01/2019 10:15;83.98
27/01/2019 10:30;100.89
27/01/2019 10:45;108.1
27/01/2019 11:00;104.09
27/01/2019 11:15;124.54
27/01/2019 11:30;146.92
27/01/2019 11:45;152.09
27/01/2019 12:00;159.33
27/01/2019 12:15;143.36
27/01/2019 12:30;139.06
27/01/2019 12:45;174.26
27/01/2019 13:00;169.74
27/01/2019 13:15;173.98
27/01/2019 13:30;152.89
27/01/2019 13:45;148.34
27/01/2019 14:00;169.71
27/01/2019 14:15;195.99
27/01/2019 14:30;215.04
27/01/2019 14:45;219.33
27/01/2019 15:00;164.81
27/01/2019 15:15;147.29
27/01/2019 15:30;127.64
27/01/2019 15:45;95.17
27/01/2019 16:00;76.03
27/01/2019 16:15;54.26
27/01/2019 16:30;43.65
27/01/2019 16:45;31.21
27/01/2019 17:00;13.9
27/01/2019 17:15;2.63
27/01/2019 17:30;0
27/01/2019 17:45;0
27/01/2019 18:00;0
27/01/2019 18:15;0
27/01/2019 18:30;0
27/01/2019 18:45;0
27/01/2019 19:00;0
27/01/2019 19:15;0
27/01/2019 19:30;0
27/01/2019 19:45;0
27/01/2019 20:00;0
27/01/2019 20:15;0
27/01/2019 20:30;0
27/01/2019 20:45;0
27/01/2019 21:00;0
27/01/2019 21:15;0
27/01/2019 21:30;0
27/01/2019 21:45;0
27/01/2019 22:00;0
27/01/2019 22:15;0
27/01/2019 22:30;0
27/01/2019 22:45;0
27/01/2019 23:00;0
27/01/2019 23:15;0
27/01/2019 23:30;0
27/01/2019 23:45;0
28/01/2019 00:00;0
28/01/2019 00:15;0
28/01/2019 00:30;0
28/01/2019 00:45;0
28/01/2019 01:00;0
28/01/2019 01:15;0
28/01/2019 01:30;0
28/01/2019 01:45;0
28/01/2019 02:00;0
28/01/2019 02:15;0
28/01/2019 02:30;0
28/01/2019 02:45;0
28/01/2019 03:00;0
28/01/2019 03:15;0
28/01/2019 03:30;0
28/01/2019 03:45;0
28/01/2019 04:00;0
28/01/2019 04:15;0
28/01/2019 04:30;0
28/01/2019 04:45;0
28/01/2019 05:00;0
28/01/2019 05:15;0
28/01/2019 05:30;0
28/01/2019 05:45;0
28/01/2019 06:00;0
28/01/2019 06:15;0
28/01/2019 06:30;0
28/01/2019 06:45;0
28/01/2019 07:00;0
28/01/2019 07:15;0
28/01/2019 07:30;0
28/01/2019 07:45;0
28/01/2019 08:00;0
28/01/2019 08:15;0
28/01/2019 08:30;0.04
28/01/2019 08:45;0.18
28/01/2019 09:00;0.18
28/01/2019 09:15;0.04
28/01/2019 09:30;49.5
28/01/2019 09:45;69.67
28/01/2019 10:00;97.54
28/01/2019 10:15;156.17
28/01/2019 10:30;208.18
28/01/2019 10:45;266.37
28/01/2019 11:00;367.77
28/01/2019 11:15;443.02
28/01/2019 11:30;507
28/01/2019 11:45;552.46
28/01/2019 12:00;613.11
28/01/2019 12:15;595.75
28/01/2019 12:30;616.63
28/01/2019 12:45;576.27
28/01/2019 13:00;617.87
28/01/2019 13:15;590.61
28/01/2019 13:30;594.52
28/01/2019 13:45;644.39
28/01/2019 14:00;542.78
28/01/2019 14:15;512.75
28/01/2019 14:30;509.01
28/01/2019 14:45;533.84
28/01/2019 15:00;440.48
28/01/2019 15:15;462.34
28/01/2019 15:30;445.17
28/01/2019 15:45;394.93
28/01/2019 16:00;410.67
28/01/2019 16:15;316.83
28/01/2019 16:30;302.1
28/01/2019 16:45;214.02
28/01/2019 17:00;198.82
28/01/2019 17:15;116.18
28/01/2019 17:30;0
28/01/2019 17:45;0
28/01/2019 18:00;0
28/01/2019 18:15;0
28/01/2019 18:30;0
28/01/2019 18:45;0
28/01/2019 19:00;0
28/01/2019 19:15;0
28/01/2019 19:30;0
28/01/2019 19:45;0
28/01/2019 20:00;0
28/01/2019 20:15;0
28/01/2019 20:30;0
28/01/2019 20:45;0
28/01/2019 21:00;0
28/01/2019 21:15;0
28/01/2019 21:30;0
28/01/2019 21:45;0
28/01/2019 22:00;0
28/01/2019 22:15;0
28/01/2019 22:30;0
28/01/2019 22:45;0
28/01/2019 23:00;0
28/01/2019 23:15;0
28/01/2019 23:30;0
28/01/2019 23:45;0
29/01/2019 00:00;0
29/01/2019 00:15;0
29/01/2019 00:30;0
29/01/2019 00:45;0
29/01/2019 01:00;0
29/01/2019 01:15;0
29/01/2019 01:30;0
29/01/2019 01:45;0
29/01/2019 02:00;0
29/01/2019 02:15;0
29/01/2019 02:30;0
29/01/2019 02:45;0
29/01/2019 03:00;0
29/01/2019 03:15;0
29/01/2019 03:30;0
29/01/2019 03:45;0
29/01/2019 04:00;0
29/01/2019 04:15;0
29/01/2019 04:30;0
29/01/2019 04:45;0
29/01/2019 05:00;0
29/01/2019 05:15;0
29/01/2019 05:30;0
29/01/2019 05:45;0
29/01/2019 06:00;0
29/01/2019 06:15;0
29/01/2019 06:30;0
29/01/2019 06:45;0
29/01/2019 07:00;0
29/01/2019 07:15;0
29/01/2019 07:30;0
29/01/2019 07:45;0
29/01/2019 08:00;0
29/01/2019 08:15;0
29/01/2019 08:30;12.6
29/01/2019 08:45;64.22
29/01/2019 09:00;58.38
29/01/2019 09:15;92.53
29/01/2019 09:30;118.3
29/01/2019 09:45;174.39
29/01/2019 10:00;274.05
29/01/2019 10:15;310.27
29/01/2019 10:30;384.8
29/01/2019 10:45;497.15
29/01/2019 11:00;587.08
29/01/2019 11:15;684.68
29/01/2019 11:30;752.76
29/01/2019 11:45;776.72
29/01/2019 12:00;951.56
29/01/2019 12:15;1065.29
29/01/2019 12:30;1116.95
29/01/2019 12:45;1131.58
29/01/2019 13:00;1095.77
29/01/2019 13:15;1185.67
29/01/2019 13:30;1176.28
29/01/2019 13:45;983.26
29/01/2019 14:00;938.97
29/01/2019 14:15;847.6
29/01/2019 14:30;726.28
29/01/2019 14:45;642.41
29/01/2019 15:00;585.08
29/01/2019 15:15;514.26
29/01/2019 15:30;431.83
29/01/2019 15:45;340.98
29/01/2019 16:00;278.33
29/01/2019 16:15;215.55
29/01/2019 16:30;153.82
29/01/2019 16:45;83.9
29/01/2019 17:00;30.18
29/01/2019 17:15;86.34
29/01/2019 17:30;0
29/01/2019 17:45;0
29/01/2019 18:00;0
29/01/2019 18:15;0
29/01/2019 18:30;0
29/01/2019 18:45;0
29/01/2019 19:00;0
29/01/2019 19:15;0
29/01/2019 19:30;0
29/01/2019 19:45;0
29/01/2019 20:00;0
29/01/2019 20:15;0
29/01/2019 20:30;0
29/01/2019 20:45;0
29/01/2019 21:00;0
29/01/2019 21:15;0
29/01/2019 21:30;0
29/01/2019 21:45;0
29/01/2019 22:00;0
29/01/2019 22:15;0
29/01/2019 22:30;0
29/01/2019 22:45;0
29/01/2019 23:00;0
29/01/2019 23:15;0
29/01/2019 23:30;0
29/01/2019 23:45;0
30/01/2019 00:00;0
30/01/2019 00:15;0
30/01/2019 00:30;0
30/01/2019 00:45;0
30/01/2019 01:00;0
30/01/2019 01:15;0
30/01/2019 01:30;0
30/01/2019 01:45;0
30/01/2019 02:00;0
30/01/2019 02:15;0
30/01/2019 02:30;0
30/01/2019 02:45;0
30/01/2019 03:00;0
30/01/2019 03:15;0
30/01/2019 03:30;0
30/01/2019 03:45;0
30/01/2019 04:00;0
30/01/2019 04:15;0
30/01/2019 04:30;0
30/01/2019 04:45;0
30/01/2019 05:00;0
30/01/2019 05:15;0
30/01/2019 05:30;0
30/01/2019 05:45;0
30/01/2019 06:00;0
30/01/2019 06:15;0
30/01/2019 06:30;0
30/01/2019 06:45;0
30/01/2019 07:00;0
30/01/2019 07:15;0
30/01/2019 07:30;0
30/01/2019 07:45;0
30/01/2019 08:00;0
30/01/2019 08:15;0
30/01/2019 08:30;3.24
30/01/2019 08:45;6.2
30/01/2019 09:00;13.04
30/01/2019 09:15;26.55
30/01/2019 09:30;37.8
30/01/2019 09:45;46.61
30/01/2019 10:00;59.9
30/01/2019 10:15;65.56
30/01/2019 10:30;87.62
30/01/2019 10:45;92.98
30/01/2019 11:00;111.01
30/01/2019 11:15;116.85
30/01/2019 11:30;119.33
30/01/2019 11:45;131.93
30/01/2019 12:00;136.32
30/01/2019 12:15;144.74
30/01/2019 12:30;137.71
30/01/2019 12:45;165.06
30/01/2019 13:00;157.78
30/01/2019 13:15;155.11
30/01/2019 13:30;171.34
30/01/2019 13:45;156.98
30/01/2019 14:00;159.18
30/01/2019 14:15;156.85
30/01/2019 14:30;148.04
30/01/2019 14:45;148.42
30/01/2019 15:00;141.12
30/01/2019 15:15;122.64
30/01/2019 15:30;111.74
30/01/2019 15:45;87.07
30/01/2019 16:00;75.93
30/01/2019 16:15;66.26
30/01/2019 16:30;64.76
30/01/2019 16:45;63.21
30/01/2019 17:00;35.38
30/01/2019 17:15;8.74
30/01/2019 17:30;0
30/01/2019 17:45;0
30/01/2019 18:00;0
30/01/2019 18:15;0
30/01/2019 18:30;0
30/01/2019 18:45;0
30/01/2019 19:00;0
30/01/2019 19:15;0
30/01/2019 19:30;0
30/01/2019 19:45;0
30/01/2019 20:00;0
30/01/2019 20:15;0
30/01/2019 20:30;0
30/01/2019 20:45;0
30/01/2019 21:00;0
30/01/2019 21:15;0
30/01/2019 21:30;0
30/01/2019 21:45;0
30/01/2019 22:00;0
30/01/2019 22:15;0
30/01/2019 22:30;0
30/01/2019 22:45;0
30/01/2019 23:00;0
30/01/2019 23:15;0
30/01/2019 23:30;0
30/01/2019 23:45;0
31/01/2019 00:00;0
31/01/2019 00:15;0
31/01/2019 00:30;0
31/01/2019 00:45;0
31/01/2019 01:00;0
31/01/2019 01:15;0
31/01/2019 01:30;0
31/01/2019 01:45;0
31/01/2019 02:00;0
31/01/2019 02:15;0
31/01/2019 02:30;0
31/01/2019 02:45;0
31/01/2019 03:00;0
31/01/2019 03:15;0
31/01/2019 03:30;0
31/01/2019 03:45;0
31/01/2019 04:00;0
31/01/2019 04:15;0
31/01/2019 04:30;0
31/01/2019 04:45;0
31/01/2019 05:00;0
31/01/2019 05:15;0
31/01/2019 05:30;0
31/01/2019 05:45;0
31/01/2019 06:00;0
31/01/2019 06:15;0
31/01/2019 06:30;0
31/01/2019 06:45;0
31/01/2019 07:00;0
31/01/2019 07:15;0
31/01/2019 07:30;0
31/01/2019 07:45;0
31/01/2019 08:00;0
31/01/2019 08:15;1.54
31/01/2019 08:30;13.34
31/01/2019 08:45;28.62
31/01/2019 09:00;42.59
31/01/2019 09:15;64.09
31/01/2019 09:30;43.97
31/01/2019 09:45;60.29
31/01/2019 10:00;75.47
31/01/2019 10:15;96.2
31/01/2019 10:30;114.81
31/01/2019 10:45;113.15
31/01/2019 11:00;116.54
31/01/2019 11:15;133.08
31/01/2019 11:30;153.78
31/01/2019 11:45;144.1
31/01/2019 12:00;194.5
31/01/2019 12:15;205.75
31/01/2019 12:30;222.85
31/01/2019 12:45;217.59
31/01/2019 13:00;195.42
31/01/2019 13:15;210.91
31/01/2019 13:30;188.97
31/01/2019 13:45;219.91
31/01/2019 14:00;257.2
31/01/2019 14:15;244.63
31/01/2019 14:30;215.96
31/01/2019 14:45;148.73
31/01/2019 15:00;309.72
31/01/2019 15:15;123.04
31/01/2019 15:30;147.3
31/01/2019 15:45;190.26
31/01/2019 16:00;102.53
31/01/2019 16:15;82.78
31/01/2019 16:30;76.91
31/01/2019 16:45;36.36
31/01/2019 17:00;15.6
31/01/2019 17:15;4.27
31/01/2019 17:30;0.03
31/01/2019 17:45;0
31/01/2019 18:00;0
31/01/2019 18:15;0
31/01/2019 18:30;0
31/01/2019 18:45;0
31/01/2019 19:00;0
31/01/2019 19:15;0
31/01/2019 19:30;0
31/01/2019 19:45;0
31/01/2019 20:00;0
31/01/2019 20:15;0
31/01/2019 20:30;0
31/01/2019 20:45;0
31/01/2019 21:00;0
31/01/2019 21:15;0
31/01/2019 21:30;0
31/01/2019 21:45;0
31/01/2019 22:00;0
31/01/2019 22:15;0
31/01/2019 22:30;0
31/01/2019 22:45;0
31/01/2019 23:00;0
31/01/2019 23:15;0
31/01/2019 23:30;0
31/01/2019 23:45;0
